index,Age 0 Population,Age 1 Population,Age 2 Population,Age 3 Population,Age 4 Population,Age 5 Population,Age 6 Population,Age 7 Population,Age 8 Population,Age 9 Population,Age 10 Population,Age 11 Population,Age 12 Population,Age 13 Population,Age 14 Population,Age 15 Population,Age 16 Population,Age 17 Population,Age 18 Population,Age 19 Population,Age 20 Population,Age 21 Population,Age 22 Population,Age 23 Population,Age 24 Population,Age 25 Population,Age 26 Population,Age 27 Population,Age 28 Population,Age 29 Population,Age 30 Population,Age 31 Population,Age 32 Population,Age 33 Population,Age 34 Population,Age 35 Population,Age 36 Population,Age 37 Population,Age 38 Population,Age 39 Population,Age 40 Population,Age 41 Population,Age 42 Population,Age 43 Population,Age 44 Population,Age 45 Population,Age 46 Population,Age 47 Population,Age 48 Population,Age 49 Population,Age 50 Population,Age 51 Population,Age 52 Population,Age 53 Population,Age 54 Population,Age 55 Population,Age 56 Population,Age 57 Population,Age 58 Population,Age 59 Population,Age 60 Population,Age 61 Population,Age 62 Population,Age 63 Population,Age 64 Population,Age 65 Population,Age 66 Population,Age 67 Population,Age 68 Population,Age 69 Population,Age 70 Population,Age 71 Population,Age 72 Population,Age 73 Population,Age 74 Population,Age 75 Population,Age 76 Population,Age 77 Population,Age 78 Population,Age 79 Population,Age 80 Population,Age 81 Population,Age 82 Population,Age 83 Population,Age 84 Population,Age 85 Population,Age 86 Population,Age 87 Population,Age 88 Population,Age 89 Population,Age 90 Population,Age 91 Population,Age 92 Population,Age 93 Population,Age 94 Population,Age 95 Population,Age 96 Population,Age 97 Population,Age 98 Population,Age 99 Population,Age 100 Population,Country Code,Sex,iso3,Year
813,317.2246,308.7334,303.8757,299.2325,294.2722,286.7566,281.1112,275.8583,271.015,266.5028,274.2661,269.4691,264.184,258.2253,251.5216,253.6936,245.399,236.7373,227.9111,219.1271,225.8053,216.9888,208.5367,200.4015,192.3907,199.8122,190.6578,181.0437,170.9816,160.7328,168.9842,158.0597,147.8099,138.3654,129.6479,139.0583,130.3232,122.0302,114.1182,106.6751,107.0598,102.5462,98.4189,94.72633,91.41172,88.62837,85.85206,83.26008,80.80237,78.43611,76.28324,73.98658,71.68085,69.34093,66.94743,64.53844,61.99413,59.36259,56.6484,53.88744,50.97414,48.24059,45.56302,42.96062,40.43065,37.95201,35.5518,33.21179,30.93442,28.73298,26.55703,24.54871,22.64643,20.84773,19.1251,17.48814,15.84973,14.24116,12.66474,11.13124,9.527011,8.144964,6.853494,5.670385,4.617144,3.582294,2.836386,2.218966,1.715377,1.303976,0.9205237,0.6643168,0.4628557,0.310185,0.2011188,0.1130479,0.0703336,0.0433985,0.0267421,0.016478,0.012,PER,male,male,1990
814,306.3514,305.1528,305.3268,305.7337,306.2332,298.0629,298.6189,299.2577,299.9049,300.4745,298.0597,298.1628,297.8841,297.1035,295.603,292.4008,288.6741,283.6144,277.299,270.2228,269.9143,263.1065,257.3481,252.869,249.2641,252.2148,248.2807,243.2024,236.5803,228.6638,230.475,220.9383,211.5765,202.7616,194.5296,199.9861,192.2528,184.8579,177.6468,170.4544,177.0285,168.7051,159.9657,150.8418,141.571,148.5144,138.6685,129.4387,120.9368,113.0876,121.056,113.1784,105.693,98.54373,91.8009,91.80326,87.526,83.54996,79.91096,76.55782,73.62249,70.6516,67.80128,65.02936,62.29526,59.69512,56.93264,54.12339,51.25541,48.33046,45.31066,42.30379,39.27646,36.24742,33.24067,30.13399,27.25984,24.48006,21.81867,19.30245,16.78889,14.64201,12.6826,10.91117,9.320334,7.822082,6.577037,5.482636,4.52625,3.687995,2.878031,2.257048,1.726125,1.284271,0.9335259,0.6223317,0.439372,0.3083966,0.2162579,0.1516419,0.174,PER,male,male,2005
815,299.7192,299.289,299.9948,300.8055,301.607,294.9901,295.0608,295.2014,295.4873,295.9694,292.6512,293.7315,295.1577,296.8575,298.541,292.0591,292.5967,292.0466,290.1415,286.929,283.3628,277.8308,271.4492,264.5153,257.382,256.7885,250.406,245.0163,240.7218,237.1565,239.8324,235.8879,230.8958,224.5105,216.9574,218.6882,209.6553,200.7891,192.4301,184.6143,189.7863,182.4349,175.4059,168.5536,161.7154,167.9446,160.0031,151.6465,142.9044,134.0105,140.4172,130.9666,122.1083,113.9492,106.4107,113.7531,106.1537,98.91138,91.9727,85.40714,85.0947,80.78895,76.75337,73.02036,69.53864,66.42753,63.26294,60.19104,57.17649,54.19302,51.2876,48.31127,45.32671,42.32939,39.31002,36.21578,33.15764,30.09691,27.06315,24.11251,21.04639,18.43513,16.02168,13.81936,11.82543,9.91845,8.339803,6.945541,5.724247,4.658961,3.641982,2.870126,2.217653,1.677941,1.247299,0.8698846,0.6324914,0.457856,0.3311935,0.2395745,0.307,PER,male,male,2010
816,956.5427,930.3044,907.5355,886.5267,866.6075,883.8256,853.4662,823.2969,793.4096,763.7182,807.0817,773.9022,739.9691,705.3284,670.7085,709.1977,673.6384,640.7985,611.0809,584.1954,618.2188,593.2034,569.5715,546.7511,524.3892,550.2687,525.9139,501.4553,476.983,453.0421,475.2328,451.8178,430.6375,411.6649,393.411,423.2726,399.1716,371.5783,340.5818,308.8406,291.0192,269.2917,251.3994,237.9187,227.762,223.5701,216.4569,209.5298,202.1681,194.4951,186.0809,178.5936,171.5018,164.8893,158.5053,152.8764,146.0831,138.7847,130.9716,123.1472,114.1652,107.8557,102.7543,98.96312,95.98972,95.22551,92.19469,88.46799,83.81523,78.56757,71.94907,66.74794,61.93774,57.62789,53.63336,50.27964,46.32071,42.22968,37.97511,33.61487,28.72469,24.50964,20.47952,16.74086,13.4163,10.09745,7.845094,6.027138,4.586781,3.447538,2.452357,1.776161,1.25512,0.8632075,0.5801553,0.3544494,0.2314834,0.1503068,0.0975075,0.063253,0.065,PHL,female,female,1990
817,1121.124,1112.365,1104.521,1095.381,1083.998,1093.242,1062.066,1030.562,1000.037,971.1079,1008.975,982.6338,958.2735,935.3652,913.0882,947.3544,921.7238,893.7493,863.0481,830.3104,861.3544,824.8633,789.432,755.6974,723.3669,762.5325,728.0007,693.1252,657.7824,622.741,654.8716,619.6463,587.5187,558.8608,533.2976,564.1649,540.947,519.236,498.4342,478.149,502.1367,480.0541,457.8082,435.4496,413.4814,433.5103,411.8445,392.152,374.4064,357.2198,383.5139,360.6544,334.5033,305.2092,275.2903,257.6494,236.8768,219.6412,206.4068,196.1248,191.1685,183.4022,175.7011,167.5321,159.0231,149.7827,141.3488,133.2143,125.4506,117.8615,110.6831,102.8462,94.73852,86.41194,78.23221,69.5144,62.62758,56.56744,51.31006,46.50253,42.41446,37.60898,32.65421,27.62315,22.80921,17.57226,13.97498,10.96619,8.507271,6.494298,4.61533,3.347728,2.344742,1.579607,1.029593,0.5823231,0.3641908,0.2258941,0.1399237,0.0866682,0.075,PHL,female,female,2005
818,1120.476,1110.402,1105.792,1104.527,1104.672,1120.342,1115.598,1107.721,1095.481,1078.383,1083.828,1057.161,1027.593,996.4229,965.0364,1005.15,974.7805,946.9305,921.5569,897.6543,927.9379,901.4703,872.6816,841.0398,807.373,835.6811,798.745,763.3304,730.116,698.6884,737.0006,703.8654,670.4246,636.4719,602.7523,634.0269,600.0842,569.133,541.5427,516.9363,547.0772,524.6721,503.6638,483.4631,463.6877,486.7526,465.0673,443.1523,421.0667,399.3201,417.983,396.4558,376.843,359.1212,341.9418,366.2596,343.5522,317.7188,288.9357,259.6247,241.9312,221.3226,204.0587,190.5359,179.7487,173.8028,165.2971,156.8655,148.0497,138.9819,129.2897,120.4274,111.8986,103.7569,95.80029,88.1216,80.00835,71.73602,63.3978,55.32524,46.79484,40.14018,34.27499,29.17159,24.64041,20.39088,16.67549,13.30379,10.30584,7.748005,5.188259,3.679757,2.536948,1.702574,1.117464,0.6652789,0.4246879,0.2695999,0.1709857,0.1084478,0.094,PHL,female,female,2010
819,1006.559,975.6782,950.4186,927.3217,905.7348,924.1782,892.5353,861.0751,829.8876,798.882,843.9658,809.2682,773.7501,737.4583,701.1567,741.3975,704.0185,669.4468,638.1021,609.6822,644.6933,618.1276,592.9781,568.6567,544.8182,571.001,545.1379,519.2501,493.4326,468.1814,490.6755,465.7279,442.9137,422.217,402.343,431.0608,406.1007,378.361,347.8869,316.8926,301.392,279.9432,261.7707,247.3864,235.8147,229.2849,220.0625,210.8393,201.148,191.3643,180.5598,172.0577,164.6849,158.523,152.9196,149.4492,142.7563,134.7401,125.2997,115.3147,103.0393,94.64168,87.66425,82.24702,77.90278,75.69605,71.94719,67.97208,63.58349,58.9772,53.69949,49.3832,45.40751,41.82423,38.52258,35.65908,32.5802,29.52911,26.47901,23.42859,20.13897,17.21038,14.39665,11.76746,9.416542,7.046726,5.450724,4.162808,3.143208,2.335533,1.607935,1.135874,0.7752153,0.5092089,0.3237666,0.1782771,0.1088428,0.0659121,0.0398616,0.0241065,0.026,PHL,male,male,1990
820,1181.769,1170.101,1160.979,1150.721,1138.29,1146.071,1112.749,1079.143,1046.628,1015.86,1056.217,1028.258,1002.461,978.2638,954.7446,989.9033,962.6982,932.8696,899.9922,864.8298,895.9045,856.5734,818.3316,781.8709,746.9095,785.501,748.2764,710.8105,672.9988,635.6533,666.8163,629.4921,595.5131,565.2389,538.2596,568.3272,543.8758,521.0591,499.2604,478.0677,501.1995,478.277,455.2557,432.1685,409.4503,428.3125,405.5477,384.5378,365.2635,346.5685,369.2598,345.6651,319.5884,291.1832,262.4914,246.5008,226.1113,208.6406,194.4391,182.6132,174.8771,164.9548,155.0662,144.8826,134.7273,123.9027,114.9491,106.8992,99.76727,93.08973,87.52325,80.40762,72.74997,64.61513,56.56603,47.66591,41.25599,35.81786,31.31254,27.4487,24.33102,21.05046,17.92585,14.95528,12.2434,9.490339,7.552398,5.953718,4.657027,3.598519,2.637979,1.95407,1.404646,0.9761526,0.6591532,0.3955535,0.2576568,0.1666304,0.107635,0.0695242,0.063,PHL,male,male,2005
821,1182.023,1169.459,1163.866,1161.835,1161.262,1175.492,1169.746,1160.75,1147.237,1128.712,1135.311,1106.915,1075.596,1042.705,1009.622,1050.812,1018.609,988.842,961.4231,935.3302,965.5137,936.3741,904.7495,870.1437,833.4669,860.4455,820.4169,782.079,746.1337,712.1589,749.1675,713.5827,677.8643,641.8132,606.1955,635.9354,600.3417,567.9528,539.1105,513.3977,542.1696,518.7499,496.7992,475.7141,455.0943,476.5056,453.9485,431.1819,408.2553,385.6236,401.852,379.0691,357.9835,338.5844,319.778,338.9098,315.5154,289.948,262.4088,234.809,218.6528,198.8033,181.6926,167.58,155.6414,147.2264,137.1057,127.138,117.0737,107.1961,96.90945,88.34525,80.64185,73.77969,67.36777,61.69996,55.18055,48.43253,41.56388,35.00808,28.00096,23.10671,19.03444,15.71262,12.95226,10.624,8.594848,6.833714,5.316171,4.042269,2.821355,2.048477,1.453013,1.00754,0.6856149,0.4313398,0.2867079,0.189678,0.1253854,0.0828889,0.083,PHL,male,male,2010
822,66.29946,62.85925,60.77366,59.35987,58.26832,59.724,58.1887,56.75012,55.37787,54.0543,54.12194,52.95695,51.93373,51.02187,50.07054,52.82168,51.01771,48.5671,45.46545,41.96307,44.13767,40.19651,36.70697,33.7979,31.41294,34.38114,32.4887,30.83602,29.31497,27.90417,28.81431,27.51605,26.3346,25.26562,24.26741,24.92824,23.87296,22.77003,21.60596,20.42181,19.66584,18.68517,17.76863,16.93641,16.17895,15.51913,14.86796,14.25381,13.66757,13.10253,12.57136,12.03222,11.50016,10.97331,10.45495,9.933817,9.444454,8.973543,8.522166,8.087019,7.673431,7.260023,6.854015,6.453903,6.059625,5.666941,5.285983,4.912546,4.547592,4.191938,3.837059,3.503887,3.183202,2.875961,2.582889,2.292768,2.031467,1.786401,1.558231,1.347132,1.139659,0.9653738,0.8084193,0.6688061,0.5467423,0.4313862,0.3447593,0.2725937,0.2131401,0.1641207,0.1186485,0.0872772,0.062276,0.0429738,0.0288245,0.0171848,0.011125,0.007151,0.0045914,0.0029478,0.005,PNG,female,female,1990
823,92.40898,89.8222,88.10785,86.6122,85.11484,87.07635,83.55036,79.90205,76.12688,72.25632,76.71027,72.332,68.06345,63.99856,60.26271,64.78125,61.61681,59.04778,57.04198,55.45819,58.27418,56.94042,55.54377,53.98149,52.31215,52.78069,51.21614,49.91257,48.89142,47.96318,50.23807,48.58525,46.26664,43.24562,39.79141,41.75924,37.86542,34.43792,31.60339,29.29304,31.98968,30.1544,28.5408,27.04218,25.63993,26.35999,25.04901,23.84615,22.74789,21.71496,22.15491,21.06221,19.92836,18.74331,17.54521,16.71394,15.6975,14.74017,13.85812,13.04227,12.30734,11.58587,10.89842,10.23799,9.599381,8.98497,8.379152,7.786838,7.207941,6.6461,6.084635,5.569088,5.079494,4.616843,4.17894,3.75649,3.363892,2.992606,2.642616,2.314395,1.989602,1.709554,1.453074,1.220913,1.013857,0.8141461,0.6602592,0.5291191,0.418788,0.3266875,0.2413907,0.1815291,0.1335262,0.0959505,0.0676034,0.0440946,0.030312,0.0207351,0.0141716,0.0096867,0.012,PNG,female,female,2005
824,96.75137,94.74081,93.41781,92.21014,90.99785,90.53892,88.39449,86.20042,83.93077,81.54537,86.28027,83.17999,79.75458,76.01841,72.06774,76.50607,71.97614,67.61115,63.5302,59.83142,64.15123,61.05598,58.52541,56.51398,54.8924,57.66735,56.2724,54.82792,53.24152,51.56679,52.00521,50.44701,49.14367,48.11182,47.16529,49.35985,47.69189,45.37085,42.36411,38.93731,40.81033,36.95743,33.56488,30.75462,28.45773,31.02206,29.18144,27.55639,26.04322,24.62389,25.23719,23.90184,22.67111,21.54125,20.47461,20.78798,19.66271,18.50236,17.29915,16.08979,15.21833,14.18597,13.21317,12.31405,11.47948,10.71889,9.977766,9.271562,8.594541,7.943239,7.311645,6.706574,6.123383,5.56264,5.026758,4.496595,4.019418,3.572712,3.156932,2.770343,2.394902,2.065666,1.763361,1.488326,1.241745,1.002971,0.8174978,0.658514,0.5240002,0.4110172,0.3058538,0.2313581,0.1712151,0.123797,0.0877761,0.0576872,0.0399149,0.0274825,0.0189077,0.0130077,0.016,PNG,female,female,2010
825,71.34618,67.68548,65.42584,63.87235,62.65476,63.41871,61.61384,59.93518,58.35664,56.86361,57.43502,56.1776,55.11884,54.2245,53.31504,56.13577,54.30685,51.73877,48.41755,44.62708,46.86557,42.57132,38.76733,35.59718,32.9986,36.00756,33.95143,32.16363,30.53016,29.02321,29.95397,28.56567,27.29735,26.13955,25.05846,25.66654,24.5539,23.41601,22.24225,21.0703,20.37631,19.44457,18.58867,17.82572,17.13773,16.57429,15.96679,15.37344,14.78122,14.18726,13.59428,12.99622,12.39654,11.79634,11.19862,10.59316,10.01044,9.438929,8.880013,8.33146,7.791654,7.258153,6.731273,6.211849,5.703069,5.187644,4.711998,4.256163,3.822517,3.412678,3.008801,2.65251,2.322883,2.020205,1.744601,1.480591,1.260044,1.064262,0.8919231,0.7411798,0.6011386,0.4900356,0.3952051,0.3151306,0.2484902,0.1888756,0.1457909,0.111397,0.0842127,0.0627239,0.0436756,0.0311051,0.0214979,0.0143749,0.0093464,0.0053838,0.0033799,0.0021071,0.0013121,0.000817,0.001,PNG,male,male,1990
826,99.46902,96.67464,94.78072,93.12797,91.4741,93.58392,89.64886,85.59566,81.42306,77.16249,81.62488,76.85316,72.21608,67.81232,63.76956,68.5502,65.11054,62.30094,60.08679,58.32551,61.13967,59.68179,58.19449,56.57516,54.87289,55.4896,53.91748,52.61239,51.58817,50.64535,53.06937,51.32499,48.85696,45.631,41.93468,43.91772,39.73557,36.04064,32.9681,30.44797,33.10628,31.08426,29.30641,27.66378,26.13129,26.77578,25.33051,23.99173,22.75111,21.57886,21.83615,20.628,19.40573,18.16378,16.93534,16.09721,15.07796,14.12696,13.2551,12.44576,11.72843,10.98688,10.26129,9.544572,8.837824,8.124856,7.449154,6.793084,6.160018,5.55389,4.94948,4.409963,3.905432,3.43715,3.004976,2.587482,2.229199,1.905205,1.614462,1.355652,1.110066,0.9134474,0.743347,0.5979165,0.4752228,0.3631763,0.2816657,0.2157268,0.1630597,0.1213714,0.0846397,0.0606155,0.0424141,0.0289605,0.0193701,0.0118777,0.007742,0.0050203,0.0032525,0.0021074,0.002,PNG,male,male,2005
827,104.1589,101.966,100.4819,99.13554,97.78902,97.42973,95.11811,92.74261,90.2723,87.65923,92.55448,89.12762,85.32664,81.17403,76.78721,81.3315,76.35204,71.58961,67.17358,63.19227,67.71861,64.38506,61.63817,59.42527,57.62087,60.38488,58.85414,57.31327,55.67355,53.97617,54.57452,53.02048,51.72281,50.6882,49.72097,52.04195,50.26691,47.77965,44.55225,40.87024,42.70745,38.55883,34.89339,31.83985,29.32648,31.79857,29.75655,27.94931,26.27171,24.70087,25.17489,23.68565,22.30255,21.01771,19.8022,19.89232,18.64622,17.39398,16.13175,14.88973,13.99317,12.94649,11.9651,11.05809,10.21314,9.439454,8.678168,7.946918,7.241557,6.562902,5.888714,5.272269,4.688742,4.140366,3.629909,3.129865,2.704327,2.319508,1.97448,1.66682,1.37599,1.139229,0.9328116,0.7547469,0.6032225,0.4633442,0.3610463,0.2776706,0.2106428,0.1572961,0.1099764,0.0790056,0.0554696,0.0380168,0.0255316,0.0157496,0.0103126,0.0067182,0.0043731,0.0028464,0.003,PNG,male,male,2010
828,271.9942,280.8336,290.3102,299.7918,308.8397,314.3018,325.6637,334.6852,340.5934,342.8558,333.0268,327.3824,318.2152,306.154,292.0761,316.4901,298.077,279.4159,261.2877,244.8096,253.2752,241.8266,234.7597,232.6259,235.5341,223.8429,237.3806,256.8718,282.1046,312.0508,277.4782,303.763,327.27,345.2863,356.708,336.0236,334.5966,328.0698,317.0077,300.7856,304.8202,290.8376,272.4375,250.2324,227.5861,198.0969,183.457,174.711,172.5734,175.517,190.1738,198.226,205.6562,210.5007,212.7643,210.825,209.9104,208.4874,207.1455,205.9893,205.3091,204.4736,203.7761,202.9535,200.7622,199.5838,190.4815,176.5934,158.5217,139.6538,115.0832,102.9605,95.31942,92.40208,92.72472,101.7905,103.9295,104.2975,101.4785,95.80013,85.5778,77.05797,68.21091,59.55949,51.27803,42.52726,35.45208,29.02233,23.29696,18.30611,13.31484,9.969822,7.266843,5.153538,3.571763,2.256507,1.519621,1.017454,0.6805926,0.4552655,0.68933,POL,female,female,1990
829,177.375,175.3124,174.6123,175.3267,177.6738,168.2542,180.0633,194.1605,210.4346,228.7718,205.1923,223.0404,241.8562,261.3789,281.4297,247.9909,265.8813,284.9295,305.0734,325.395,307.4885,321.5174,330.9682,334.6325,332.7568,327.2953,317.1744,305.031,292.1225,278.8703,298.6006,283.0398,267.1691,251.3725,236.6871,247.8723,237.1772,230.3714,228.0282,230.3436,217.3759,229.7766,247.916,271.6627,300.0052,266.7619,291.6747,313.814,330.5175,340.7392,320.0085,317.7962,310.6899,299.2781,283.0184,285.6971,271.558,253.3474,231.6922,209.7515,181.7451,167.4297,158.5553,155.6762,157.2846,169.4961,175.1532,179.9075,182.0109,181.4919,177.0427,173.1137,168.4081,163.4111,158.1884,152.9942,147.2423,141.2161,134.74,127.026,118.1881,106.1454,91.91103,76.42897,61.81988,46.02763,37.06718,30.55553,26.0626,22.68889,21.01308,17.95197,14.74675,11.47925,8.5228,5.376248,3.762615,2.602358,1.796294,1.239996,1.42644,POL,female,female,2005
830,194.2609,190.6978,186.9954,183.2859,179.8531,175.1696,172.5849,171.4971,172.3513,175.5814,170.4827,179.4788,192.0775,208.5676,228.702,201.7237,221.8367,242.467,262.4825,281.6775,249.7384,265.9127,283.4142,302.7332,322.9725,304.8217,319.4852,329.5073,333.3846,331.397,325.6939,315.2511,302.8932,289.9572,276.8169,296.5898,281.2371,265.5291,249.816,235.1467,246.096,235.3283,228.4178,225.9382,228.0734,215.1213,227.2191,244.9538,268.1728,295.8564,262.8012,287.0053,308.3958,324.3625,333.8947,312.9982,310.2968,302.7953,291.0948,274.6924,276.5892,262.2478,244.0069,222.5043,200.804,173.452,159.2098,150.1812,146.8303,147.6403,158.4792,162.6965,165.8121,166.1994,163.9376,157.7945,152.1215,145.643,138.8158,131.659,124.315,116.3739,108.0555,99.30504,89.78652,78.56162,67.31158,55.55044,43.98714,33.70725,23.20702,17.25201,12.85616,9.692583,7.391194,5.834807,4.512508,3.499867,2.715884,2.107263,2.191329,POL,female,female,2010
831,287.2611,296.419,306.3233,316.2125,325.6382,329.0994,340.4027,349.2657,354.9179,356.8439,348.1385,342.0475,332.4224,319.9232,305.429,330.438,311.6144,292.5363,273.9768,257.0397,266.7141,254.6548,246.9276,244.0805,246.2867,232.7502,245.8663,265.1492,290.4476,320.6634,284.9955,311.4867,334.9314,352.4697,363.0372,340.4598,337.9224,330.3381,318.3588,301.3054,304.7462,289.8029,270.3229,246.9593,223.1853,192.7209,177.1375,167.3925,164.0778,165.6356,178.2577,184.5965,190.405,193.8936,194.9653,192.6442,190.2646,186.9216,183.0455,178.7737,174.0752,169.2027,164.1195,158.7231,152.3169,145.601,135.1868,122.3862,107.789,93.47142,76.66013,67.52805,61.36961,58.13636,56.78945,60.31092,59.68914,58.04284,54.74932,50.10425,43.09623,37.51283,32.01143,26.85399,22.14209,17.29504,13.74016,10.70095,8.164282,6.104374,4.217529,3.033715,2.142097,1.4865,1.016858,0.6550981,0.4401627,0.2946736,0.1971588,0.1319167,0.23497,POL,male,male,1990
832,187.7916,185.5503,184.7813,185.5024,187.9549,177.649,189.7331,204.1991,220.938,239.8463,214.758,233.2713,252.8835,273.3499,294.4451,259.9139,278.6637,298.4284,319.0411,339.5545,319.6428,333.3668,342.37,345.5258,343.1159,337.2157,326.5424,313.8565,300.4256,286.6695,306.8677,290.7664,274.3634,258.0417,242.8428,254.2551,243.0137,235.6631,232.7598,234.4781,220.7109,232.4108,249.6747,272.2744,299.0845,264.4283,287.2692,306.9081,320.7903,328.0604,304.922,300.3162,291.2328,278.3501,261.1441,261.5135,246.1614,227.0479,204.865,182.645,155.4505,140.6413,130.6852,125.8288,124.6267,131.8106,133.5331,134.5111,133.5109,130.564,124.9127,119.3484,113.0778,106.4307,99.54336,92.18158,85.11405,78.07629,71.07487,63.87753,55.93423,48.09598,40.07697,32.27241,25.38698,18.59341,14.56617,11.63333,9.557221,7.981474,6.990252,5.731193,4.538106,3.427396,2.483214,1.549793,1.066108,0.7258114,0.4932706,0.335256,0.40673,POL,male,male,2005
833,205.7009,201.8756,197.9392,194.0013,190.353,185.3558,182.5048,181.2309,181.9993,185.261,179.6928,188.9841,202.0183,219.0806,239.9018,211.3108,232.0581,253.3052,273.8829,293.57,260.0305,276.5031,294.2453,313.7351,334.0566,314.4357,328.971,338.7873,342.4066,340.1143,334.2155,323.3553,310.5273,297.0787,283.3956,303.3334,287.3492,271.0179,254.6974,239.4322,250.3331,238.8812,231.2401,227.9465,229.1461,215.3114,226.1669,242.3214,263.4981,288.5549,254.2719,275.2793,293.0255,305.1065,310.7688,287.4254,281.8455,272.0768,258.8085,241.592,240.5198,225.0717,206.2603,184.7907,163.4805,137.9851,123.7484,113.9314,108.6435,106.5051,111.6079,111.6929,110.9986,108.5272,104.3886,97.83598,91.67484,85.06129,78.28856,71.44807,64.23051,57.49191,50.90041,44.50232,38.25183,31.38998,25.67245,20.32059,15.52532,11.53268,7.775299,5.622828,4.071394,2.974625,2.192774,1.66288,1.239359,0.9257795,0.6918283,0.5169376,0.6120387,POL,male,male,2010
834,30.83138,30.87794,30.99292,31.15287,31.37426,29.72183,30.33423,31.02871,31.77437,32.54086,32.53789,33.14849,33.61087,33.89053,33.95323,33.53355,33.0923,32.42491,31.58815,30.70609,29.74557,29.20955,28.9788,29.08076,29.45233,27.6054,28.11208,28.52444,28.75501,28.78608,27.69766,27.42863,27.08134,26.70678,26.36759,25.22427,25.09168,25.1063,25.2818,25.57095,24.94225,24.70027,24.32097,23.76965,23.08187,22.1308,21.32447,20.52047,19.75041,19.02586,18.31737,17.70204,17.14727,16.65343,16.20788,15.84376,15.45183,15.06914,14.68903,14.32124,13.94161,13.63579,13.3766,13.16483,12.96618,12.88758,12.59211,12.19621,11.68581,11.10229,10.33813,9.757019,9.225686,8.76157,8.348588,8.037101,7.664235,7.289959,6.899971,6.472734,6.01177,5.46678,4.862194,4.22183,3.609428,2.948909,2.526891,2.204129,1.967891,1.76818,1.628084,1.384738,1.107771,0.820324,0.5680836,0.3040611,0.1936401,0.1212683,0.0757342,0.0472962,0.273,PRI,female,female,1990
835,25.25073,25.41805,25.66541,25.97692,26.35542,25.81273,26.74112,27.72524,28.7291,29.72082,28.19391,28.94651,29.56587,30.03848,30.37224,29.60265,29.74762,29.86757,30.00455,30.16562,29.02034,29.24825,29.48806,29.7025,29.87786,28.08516,28.08603,27.97748,27.76395,27.46937,27.35107,26.98725,26.67649,26.47596,26.39923,26.51506,26.7552,27.1387,27.62097,28.16306,26.31697,26.71692,26.95777,27.00056,26.87279,25.59391,25.344,25.15049,25.07361,25.10299,24.68527,24.79014,24.85372,24.83102,24.73585,23.3156,22.66221,21.98629,21.31404,20.64886,19.98571,19.32973,18.67629,18.02487,17.37641,16.7248,16.08645,15.45486,14.83162,14.22027,13.61236,13.03517,12.47863,11.9421,11.41475,10.92049,10.37809,9.817708,9.237502,8.647205,8.019811,7.44338,6.884744,6.347943,5.829122,5.326539,4.83361,4.352396,3.882725,3.42173,2.934703,2.499654,2.083079,1.695281,1.352282,1.012204,0.7874157,0.609479,0.4713607,0.3645403,0.561,PRI,female,female,2005
836,24.27717,24.49478,24.69559,24.86682,25.0237,23.52584,23.79627,24.1391,24.58726,25.16553,25.06889,25.95639,27.02849,28.27359,29.60963,28.05018,29.04992,29.74148,30.0355,29.98993,28.68405,28.33159,28.0116,27.8258,27.78395,26.61377,26.84933,27.19066,27.59471,28.02354,26.77125,27.04504,27.17658,27.14315,26.97297,26.88236,26.57294,26.30127,26.13271,26.06871,26.21993,26.38104,26.6106,26.85644,27.126,24.9203,25.18394,25.44567,25.70243,25.89265,25.3733,25.26949,24.96754,24.46833,23.88836,22.30027,21.92229,21.77107,21.89747,22.21089,22.012,21.81367,21.36199,20.59026,19.59809,18.1124,17.06985,16.13044,15.3437,14.67961,14.22268,13.68161,13.15736,12.62531,12.07105,11.51288,10.88517,10.21406,9.507366,8.801528,8.022425,7.422449,6.900765,6.459804,6.066561,5.787806,5.388621,4.957757,4.48848,3.994336,3.420201,2.938145,2.478693,2.054266,1.677695,1.309123,1.049612,0.8384665,0.6694028,0.5343956,0.901,PRI,female,female,2010
